Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,7.521128,13.046997,75.466611
1.000000,17.649890,13.848414,66.361645
2.000000,24.548070,12.719375,66.176954
3.000000,32.204090,13.270119,66.176954
4.000000,35.143013,13.654763,66.557582
5.000000,42.488554,13.877350,75.150675
6.000000,52.993258,10.449889,75.462666
7.000000,55.597011,7.960167,75.462666
8.000000,59.426693,5.843795,75.326677
9.000000,61.629358,7.004549,75.326677
10.000000,56.447686,14.906471,75.337040
11.000000,58.623749,13.025071,85.542547
12.000000,63.720466,10.618781,86.546267
13.000000,63.456645,13.507541,86.306267
14.000000,68.202615,10.442615,86.546267
15.000000,66.357921,12.196458,86.546267
16.000000,68.541238,11.422669,87.928142
17.000000,66.731144,14.813337,87.928142
18.000000,67.963834,12.571451,87.928142
19.000000,70.985068,7.755701,87.928142
20.000000,73.600014,4.733360,87.928142
21.000000,73.178625,6.639794,86.196168
22.000000,72.979114,7.059217,86.196168
23.000000,72.230599,6.987077,85.697040
24.000000,75.028821,4.246030,85.697040
25.000000,76.650503,2.993496,85.637040
26.000000,77.203296,3.484259,85.143229
27.000000,78.216489,4.130253,85.143229
28.000000,79.021313,4.397614,85.002547
29.000000,81.250133,4.348498,85.002547
