Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,40.825771,11.967425,59.381674
1.000000,47.946053,7.308748,61.186264
2.000000,40.421494,9.885175,56.879795
3.000000,44.619058,8.732869,55.965905
4.000000,51.252825,4.055655,55.965905
5.000000,52.795347,3.835423,62.909763
6.000000,44.801950,6.850064,55.965905
7.000000,46.446465,6.381023,55.965905
8.000000,45.930722,7.242587,56.608975
9.000000,51.131764,4.604581,56.608975
10.000000,46.829756,3.902609,64.887342
11.000000,50.078056,8.114699,70.459224
12.000000,53.558432,9.582536,70.459224
13.000000,61.762170,7.615654,70.459224
14.000000,51.835197,11.876752,70.459224
15.000000,60.938867,7.044931,70.459224
16.000000,68.035891,2.278009,71.506096
17.000000,69.367596,2.316935,81.275874
18.000000,71.476223,7.142884,81.275874
19.000000,69.517294,8.586587,81.275874
20.000000,74.242411,5.127705,81.275874
21.000000,71.741756,5.161297,81.275874
22.000000,72.981957,3.359136,81.275874
23.000000,73.586748,9.516234,88.946266
24.000000,66.756836,10.735111,90.261904
25.000000,84.270714,7.179413,90.261904
26.000000,90.261907,0.000038,90.262287
27.000000,90.262145,0.000185,90.262287
28.000000,90.262287,0.000000,90.262287
29.000000,90.262287,0.000000,90.262287
