Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,39.361422,8.238372,65.480713
1.000000,43.620479,7.200626,73.504711
2.000000,45.738429,5.697640,60.213130
3.000000,57.352687,3.444604,67.848048
4.000000,64.663551,2.973870,73.970217
5.000000,69.652172,2.941147,78.398966
6.000000,70.912256,5.413325,83.907323
7.000000,73.734510,5.824456,79.778857
8.000000,77.932152,2.583303,88.946074
9.000000,79.427671,4.839225,88.946074
10.000000,72.379865,6.135546,88.946074
11.000000,70.630729,3.911375,87.448159
12.000000,70.592717,3.117342,80.298288
13.000000,70.551886,2.461672,78.573628
14.000000,75.916112,2.968831,81.637397
15.000000,76.550260,3.371440,81.637397
16.000000,75.381216,3.066006,81.998329
17.000000,77.705667,5.903454,81.998329
18.000000,75.210483,3.313857,83.739741
19.000000,76.166342,5.606499,85.076365
20.000000,82.781231,3.031097,87.317605
21.000000,83.030071,3.299063,87.317605
22.000000,84.210634,3.151112,87.389900
23.000000,84.585731,2.540820,89.592471
24.000000,76.989426,6.157509,85.442904
25.000000,83.169474,3.232536,85.442904
26.000000,84.991498,0.489900,85.442904
27.000000,85.223410,0.337334,85.724458
28.000000,82.787212,4.520986,85.724458
29.000000,83.915468,3.424649,85.724458
