Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,28.060522,9.913463,59.903011
1.000000,46.341276,10.026001,59.903011
2.000000,50.170811,5.703203,65.894975
3.000000,48.306929,7.330100,76.837895
4.000000,47.736308,6.424311,68.625195
5.000000,55.053294,1.627790,61.673945
6.000000,58.536014,2.489050,61.673945
7.000000,57.521995,3.549597,66.098848
8.000000,53.951616,4.025467,64.484224
9.000000,56.903909,3.698605,60.940868
10.000000,55.450106,5.320896,60.953417
11.000000,57.990952,2.549074,63.720366
12.000000,57.419729,1.663853,60.966610
13.000000,60.201290,1.364665,63.899472
14.000000,63.131031,1.399595,66.592563
15.000000,65.135353,1.340365,66.594252
16.000000,65.294041,1.353395,66.594591
17.000000,65.272008,1.346886,66.597389
18.000000,64.127691,1.801651,66.597389
19.000000,64.848234,1.283302,66.597389
20.000000,66.597389,0.000000,66.597389
21.000000,66.622303,0.247888,69.088756
22.000000,69.437593,2.051092,71.946635
23.000000,70.473909,2.375686,72.031197
24.000000,70.851427,2.411121,75.759484
25.000000,72.269340,3.825454,75.759484
26.000000,65.888398,7.985952,75.759484
27.000000,63.038956,7.399900,75.859484
28.000000,63.276363,7.132271,75.859484
29.000000,64.216480,6.273667,75.859484
