Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,26.689020,12.344933,55.758506
1.000000,44.570249,3.495690,55.717033
2.000000,54.316029,2.249503,60.725188
3.000000,56.556447,3.514743,64.556388
4.000000,63.946561,3.088313,66.302070
5.000000,66.302070,0.000000,66.302070
6.000000,66.302070,0.000000,66.302070
7.000000,66.302070,0.000000,66.302070
8.000000,66.302070,0.000000,66.302070
9.000000,66.302070,0.000000,66.302070
10.000000,66.302070,0.000000,66.302070
11.000000,66.302070,0.000000,66.302070
12.000000,66.302070,0.000000,66.302070
13.000000,66.302070,0.000000,66.302070
14.000000,66.302132,0.000614,66.308245
15.000000,66.305898,0.002997,66.308245
16.000000,66.308245,0.000000,66.308245
17.000000,66.308245,0.000000,66.308245
18.000000,66.308245,0.000000,66.308245
19.000000,66.308248,0.000033,66.308575
20.000000,66.012015,1.025170,66.308575
21.000000,66.308575,0.000000,66.308575
22.000000,66.308575,0.000000,66.308575
23.000000,66.308575,0.000000,66.308575
24.000000,66.309350,0.007708,66.386044
25.000000,66.335556,0.037059,66.386044
26.000000,66.357437,0.037332,66.386044
27.000000,66.386044,0.000000,66.386044
28.000000,66.386044,0.000000,66.386044
29.000000,66.386044,0.000000,66.386044
