Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,32.161655,4.240117,47.816314
1.000000,35.925529,4.384064,49.569677
2.000000,37.916451,4.938097,54.146965
3.000000,39.799875,3.006423,53.004963
4.000000,43.506382,5.642673,53.076727
5.000000,49.022536,6.075974,53.215166
6.000000,53.214306,0.091815,53.882787
7.000000,54.542460,2.555616,68.230118
8.000000,63.752017,5.233128,68.713521
9.000000,66.156708,3.731332,68.713521
10.000000,67.783910,1.638920,70.511868
11.000000,70.044949,0.869398,70.535868
12.000000,69.528494,1.052796,70.535868
13.000000,68.974381,1.288449,70.535868
14.000000,67.100992,4.274822,70.766245
15.000000,70.477912,0.922554,72.565388
16.000000,71.265627,0.872130,72.565388
17.000000,72.152700,0.777066,72.565388
18.000000,72.566245,0.006060,72.614245
19.000000,72.280695,0.697548,72.713916
20.000000,72.713292,0.025594,72.941248
21.000000,71.789311,1.560816,72.941248
22.000000,72.941374,0.001256,72.953875
23.000000,72.955613,0.013091,73.037875
24.000000,72.524048,1.215013,73.037875
25.000000,71.955160,1.726080,73.037875
26.000000,72.274761,1.475396,73.037875
27.000000,72.196515,1.552929,73.037875
28.000000,72.602828,1.103527,73.037875
29.000000,72.628788,1.094341,73.037875
