Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,6.615634,18.673233,94.876036
1.000000,29.933995,11.455004,39.260207
2.000000,39.399733,2.177247,57.105597
3.000000,40.798526,7.060010,94.785064
4.000000,43.562566,10.743533,94.785064
5.000000,45.692074,13.267948,94.900134
6.000000,47.381943,13.014441,94.900134
7.000000,51.516002,17.055152,94.918596
8.000000,56.544166,17.594495,94.900134
9.000000,62.505235,18.738979,94.900134
10.000000,67.652140,21.259284,94.900134
11.000000,74.073182,18.780306,94.900134
12.000000,86.061021,12.297523,94.900134
13.000000,94.897832,0.016110,94.900134
14.000000,94.900134,0.000000,94.900134
15.000000,94.900134,0.000000,94.900134
16.000000,94.900134,0.000000,94.900134
17.000000,94.900134,0.000000,94.900134
18.000000,94.900134,0.000000,94.900134
19.000000,94.900134,0.000000,94.900134
20.000000,94.900134,0.000000,94.900134
21.000000,94.900134,0.000000,94.900134
22.000000,94.900134,0.000000,94.900134
23.000000,94.900134,0.000000,94.900134
24.000000,94.900134,0.000000,94.900134
25.000000,94.900134,0.000000,94.900134
26.000000,94.900134,0.000000,94.900134
27.000000,94.900134,0.000000,94.900134
28.000000,94.900134,0.000000,94.900134
29.000000,94.900134,0.000000,94.900134
