Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,38.279320,37.558836,92.763246
1.000000,89.193280,2.004388,92.911733
2.000000,91.268080,1.443439,93.252976
3.000000,92.401764,0.231804,93.636796
4.000000,92.556700,0.341375,94.678596
5.000000,92.727331,0.434943,94.678596
6.000000,92.994883,0.516022,94.678596
7.000000,93.174459,0.517770,94.678596
8.000000,93.409156,0.460310,94.678596
9.000000,93.579971,0.438922,94.678596
10.000000,93.715235,0.392269,94.678596
11.000000,93.738121,0.484699,94.678596
12.000000,93.689627,0.561326,94.738596
13.000000,94.003385,0.467976,94.738596
14.000000,94.222066,0.412756,94.738596
15.000000,94.514079,0.243533,94.738596
16.000000,94.674748,0.039285,94.738596
17.000000,94.693596,0.025981,94.738596
18.000000,94.706796,0.029946,94.738596
19.000000,94.726183,0.024558,94.744826
20.000000,94.738907,0.001358,94.744826
21.000000,94.739468,0.002162,94.744826
22.000000,94.739593,0.002284,94.744826
23.000000,94.740395,0.003510,94.762788
24.000000,94.742593,0.009359,94.822788
25.000000,94.741177,0.015366,94.762788
26.000000,94.746406,0.006964,94.762788
27.000000,94.748715,0.007499,94.762788
28.000000,94.709042,0.095880,94.822788
29.000000,94.754386,0.027262,94.822788
