Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,16.686388,16.678500,56.988733
1.000000,29.295003,12.625958,74.763630
2.000000,39.130135,13.252273,88.393424
3.000000,46.244059,12.108284,75.011039
4.000000,52.352811,14.356427,87.593424
5.000000,59.337522,17.199375,89.218586
6.000000,68.271049,15.376115,89.218586
7.000000,75.440703,12.421194,89.393424
8.000000,79.314639,11.715552,90.757367
9.000000,82.904786,8.657318,89.393424
10.000000,83.306606,9.502968,89.393424
11.000000,85.794649,6.889558,89.393424
12.000000,88.333963,1.299871,89.393424
13.000000,88.610416,0.961430,89.393424
14.000000,88.958214,0.639823,89.393424
15.000000,89.077200,0.508125,89.393424
16.000000,89.152737,0.382532,89.393424
17.000000,89.248005,0.110170,89.393424
18.000000,89.308168,0.267785,90.757367
19.000000,89.236556,0.614329,90.757367
20.000000,89.427271,0.474356,90.757367
21.000000,89.376066,1.040259,90.757367
22.000000,89.635594,0.726448,90.757367
23.000000,89.782068,0.697856,90.757367
24.000000,89.817354,0.746040,90.757367
25.000000,90.026511,0.719503,90.757367
26.000000,90.082899,0.704718,90.757367
27.000000,90.106314,0.693231,90.757367
28.000000,89.812820,0.949299,90.757367
29.000000,90.075396,0.681972,90.757367
