Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,12.897104,14.883733,65.884108
1.000000,29.128492,13.695861,88.191410
2.000000,34.534741,15.380626,87.618586
3.000000,50.080539,16.354896,87.618586
4.000000,64.475324,10.804305,87.618586
5.000000,73.099380,11.710809,89.206039
6.000000,81.475238,7.337556,89.206039
7.000000,86.751873,1.175671,89.206039
8.000000,87.568487,0.754701,89.218586
9.000000,87.987482,0.631991,89.218586
10.000000,87.913688,0.986133,89.218586
11.000000,88.401866,0.780596,89.206039
12.000000,88.699238,0.886942,89.206039
13.000000,89.206039,0.000000,89.206039
14.000000,89.206394,0.003536,89.241575
15.000000,89.208030,0.013938,89.305597
16.000000,89.209722,0.018231,89.305597
17.000000,89.218086,0.031493,89.305597
18.000000,89.222865,0.035305,89.305597
19.000000,89.228839,0.040055,89.305597
20.000000,89.233916,0.042311,89.305597
21.000000,89.260599,0.046517,89.305597
22.000000,89.288177,0.033448,89.305597
23.000000,89.304105,0.006506,89.305597
24.000000,89.305597,0.000000,89.305597
25.000000,89.305597,0.000000,89.305597
26.000000,89.305597,0.000000,89.305597
27.000000,89.305597,0.000000,89.305597
28.000000,89.302610,0.016983,89.305597
29.000000,89.305597,0.000000,89.305597
