Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,4.832168,10.948578,56.723357
1.000000,11.376243,10.615165,56.723357
2.000000,21.144493,10.775236,57.256997
3.000000,30.947900,13.272772,85.172890
4.000000,38.619880,14.616765,85.172890
5.000000,45.534700,12.392992,85.172890
6.000000,53.170850,13.447128,86.571655
7.000000,61.147553,13.171791,86.798539
8.000000,65.459145,12.696457,87.991940
9.000000,72.780515,9.044172,87.156168
10.000000,82.457358,5.773203,87.156168
11.000000,86.405688,0.629749,89.132892
12.000000,86.984764,0.573385,89.132892
13.000000,87.268773,0.553865,89.132892
14.000000,87.764708,0.589442,89.132892
15.000000,88.162353,0.566339,89.132892
16.000000,88.609032,0.476092,89.252892
17.000000,88.882948,0.371506,89.252892
18.000000,89.125692,0.038212,89.312892
19.000000,89.143092,0.031811,89.312892
20.000000,89.155092,0.044622,89.312892
21.000000,89.178369,0.079667,89.546695
22.000000,89.236908,0.175674,90.691940
23.000000,89.252071,0.343212,90.691940
24.000000,89.225045,0.327617,90.691940
25.000000,89.174760,0.458123,90.691940
26.000000,89.226335,0.626467,90.691940
27.000000,89.312071,0.578735,90.691940
28.000000,89.497061,0.410980,90.691940
29.000000,89.578608,0.474802,90.691940
