Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,2.699719,10.597679,48.330119
1.000000,9.458321,12.684287,66.597323
2.000000,17.351363,16.946956,66.597323
3.000000,25.542481,19.721649,66.652892
4.000000,34.595603,18.915049,66.652892
5.000000,43.036748,18.999764,66.652892
6.000000,52.098198,18.172828,75.561921
7.000000,55.878295,16.391783,86.211655
8.000000,59.028539,15.825307,86.211655
9.000000,63.901850,16.560983,87.332828
10.000000,72.511262,10.518606,86.211655
11.000000,75.872861,8.713245,86.211655
12.000000,78.180188,8.213640,86.211655
13.000000,82.331478,6.847786,89.432892
14.000000,83.516961,4.618593,89.432892
15.000000,83.493492,4.635149,87.516168
16.000000,84.028696,4.433859,87.516168
17.000000,85.105050,3.776952,87.696168
18.000000,86.166291,2.297432,87.696168
19.000000,86.867212,0.672053,87.696168
20.000000,86.940870,0.628436,88.722547
21.000000,87.029448,0.621768,88.722547
22.000000,86.737246,2.426461,88.722547
23.000000,84.577875,9.008851,88.722547
24.000000,87.402629,0.812393,88.722547
25.000000,87.437609,0.824554,88.722547
26.000000,87.478856,0.854305,88.722547
27.000000,87.459193,0.883093,88.722547
28.000000,85.592838,7.972956,88.722547
29.000000,84.044147,11.508249,88.722547
