Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,34.059118,39.624790,94.329365
1.000000,73.140712,28.748994,93.916695
2.000000,91.583257,0.934333,93.916695
3.000000,92.337114,0.829749,93.923558
4.000000,92.869276,0.520945,94.132404
5.000000,93.366722,0.361698,94.132404
6.000000,93.717678,0.192047,94.132404
7.000000,93.865769,0.162007,94.156695
8.000000,93.986115,0.072713,94.252404
9.000000,94.025646,0.088430,94.360945
10.000000,94.046599,0.070059,94.252404
11.000000,94.092268,0.068032,94.252404
12.000000,94.132669,0.056533,94.288891
13.000000,94.170291,0.056623,94.348891
14.000000,94.214077,0.066649,94.348891
15.000000,94.250380,0.055370,94.415214
16.000000,94.276144,0.033388,94.415214
17.000000,94.286167,0.029531,94.415214
18.000000,94.305932,0.032161,94.415214
19.000000,94.313071,0.057166,94.420945
20.000000,94.318683,0.061697,94.415214
21.000000,94.326497,0.068702,94.415214
22.000000,94.339913,0.052998,94.415214
23.000000,94.304534,0.121852,94.415214
24.000000,94.323587,0.080885,94.420945
25.000000,94.294058,0.123784,94.420945
26.000000,94.333825,0.069634,94.420945
27.000000,94.356311,0.047252,94.420945
28.000000,94.375473,0.048530,94.420945
29.000000,94.348790,0.101821,94.468891
