Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,16.515920,17.211430,47.702003
1.000000,37.638493,5.557782,50.712380
2.000000,41.376080,4.863609,62.666000
3.000000,43.458873,4.623037,52.341488
4.000000,47.227772,2.076306,54.207430
5.000000,48.863591,2.877087,62.590406
6.000000,49.211965,3.459066,62.590406
7.000000,50.320257,4.358365,62.504254
8.000000,49.751772,4.032362,70.629377
9.000000,49.424346,2.923292,60.371119
10.000000,50.713366,4.429961,66.592308
11.000000,51.427953,4.621381,67.032871
12.000000,52.087375,5.302369,68.273860
13.000000,53.378023,5.630628,68.273860
14.000000,54.832997,6.194443,68.273860
15.000000,54.492947,6.443988,68.273860
16.000000,54.815706,6.264310,66.283352
17.000000,53.983367,6.008114,66.323026
18.000000,54.491727,6.680161,68.745920
19.000000,56.946470,7.184297,77.359679
20.000000,56.395527,7.110660,69.093159
21.000000,58.838878,6.985622,71.147247
22.000000,60.861986,6.187978,70.002913
23.000000,63.097341,4.790133,70.008757
24.000000,64.161708,4.773825,69.988381
25.000000,65.779454,3.621567,69.988381
26.000000,67.019314,2.813507,70.277295
27.000000,68.199783,1.619626,70.346706
28.000000,69.100737,0.802158,70.346706
29.000000,69.431489,0.986411,78.622269
