Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,5.749910,11.173428,55.506683
1.000000,15.328382,10.006357,47.631813
2.000000,22.720124,5.456587,47.631813
3.000000,24.580703,6.108486,48.286267
4.000000,25.537931,7.181013,48.286267
5.000000,27.066906,10.522290,85.116796
6.000000,26.935807,8.635068,66.333573
7.000000,32.713073,15.967869,85.465189
8.000000,35.873911,16.300911,84.890607
9.000000,41.070044,18.262132,86.552828
10.000000,47.908778,15.977430,85.733532
11.000000,51.511141,14.026294,85.733532
12.000000,54.559029,14.332654,85.733532
13.000000,58.280083,13.714586,85.733532
14.000000,56.526978,17.406828,88.976812
15.000000,60.349555,17.888316,89.898710
16.000000,53.317445,21.760131,89.898710
17.000000,59.812910,17.838683,89.898710
18.000000,70.372741,10.629251,89.898710
19.000000,77.974862,4.704900,89.898710
20.000000,78.443315,4.853968,89.898710
21.000000,79.265404,5.292387,89.898710
22.000000,81.576770,5.689880,89.898710
23.000000,83.603862,5.971006,90.209276
24.000000,87.838337,3.584484,89.955712
25.000000,89.845896,0.102764,90.138710
26.000000,89.905190,0.026184,90.018710
27.000000,89.911760,0.039930,90.081718
28.000000,89.929626,0.054059,90.081718
29.000000,89.953341,0.072544,90.141718
