Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,40.090183,41.178259,92.394865
1.000000,91.079468,1.737923,93.618253
2.000000,92.464310,0.209166,93.499361
3.000000,92.531185,0.333716,94.103558
4.000000,92.570965,0.373311,94.402788
5.000000,92.621044,0.447509,94.456054
6.000000,92.798210,0.467417,94.402788
7.000000,93.230360,0.352417,94.402788
8.000000,93.241628,0.416144,94.343850
9.000000,93.558967,0.318101,94.343850
10.000000,93.736147,0.323579,94.343850
11.000000,93.829179,0.283758,94.343850
12.000000,93.944459,0.208005,94.343850
13.000000,94.032532,0.222475,94.588891
14.000000,94.067092,0.318400,94.588891
15.000000,94.176946,0.256062,94.588891
16.000000,94.324077,0.069685,94.588891
17.000000,94.348751,0.034306,94.588891
18.000000,94.353652,0.048018,94.588891
19.000000,94.363510,0.066464,94.588891
20.000000,94.372225,0.077270,94.594253
21.000000,94.380394,0.086417,94.594253
22.000000,94.388386,0.131451,94.594253
23.000000,94.375293,0.228636,94.600945
24.000000,94.417881,0.250766,94.708891
25.000000,94.520926,0.134189,94.600945
26.000000,94.575788,0.059858,94.600945
27.000000,94.594346,0.002267,94.600945
28.000000,94.597856,0.018847,94.720945
29.000000,94.582450,0.071458,94.720945
