Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,17.163057,18.436818,86.591410
1.000000,34.546127,15.580417,87.393424
2.000000,47.523298,16.126855,87.393424
3.000000,62.033480,11.895910,87.991410
4.000000,66.524742,12.875789,90.249357
5.000000,73.029026,12.864015,90.249357
6.000000,77.871279,10.122216,90.249357
7.000000,80.498638,8.245851,90.249357
8.000000,79.561158,10.621405,90.249357
9.000000,82.647567,8.696206,90.249357
10.000000,86.881259,1.039303,90.249357
11.000000,87.222491,1.061247,90.249357
12.000000,86.765255,2.491505,90.249357
13.000000,87.334841,1.370339,90.249357
14.000000,88.210398,1.402639,90.851965
15.000000,88.504352,1.602161,90.249357
16.000000,90.182109,0.261362,90.249357
17.000000,90.249357,0.000000,90.249357
18.000000,90.249357,0.000000,90.249357
19.000000,90.249384,0.000259,90.251965
20.000000,90.249436,0.000445,90.251965
21.000000,90.249540,0.000665,90.251965
22.000000,90.249566,0.000707,90.251965
23.000000,90.249853,0.001023,90.251965
24.000000,90.250483,0.003059,90.278422
25.000000,90.252010,0.006191,90.278422
26.000000,90.252535,0.006658,90.278422
27.000000,90.253109,0.006469,90.278422
28.000000,90.260090,0.050721,90.757367
29.000000,90.271442,0.086041,90.757367
