Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,36.807189,9.397915,53.977142
1.000000,44.336748,9.465385,65.740344
2.000000,54.580658,8.062528,77.869953
3.000000,65.082176,9.649817,77.869953
4.000000,65.069877,11.710574,77.869953
5.000000,66.850816,8.750671,77.869953
6.000000,65.400158,12.181445,77.942254
7.000000,58.238598,9.230427,77.942254
8.000000,70.681050,6.087429,77.942254
9.000000,71.607084,5.737387,77.942254
10.000000,72.962514,4.414229,77.942254
11.000000,72.191239,5.310063,77.942254
12.000000,74.837329,3.433116,77.942254
13.000000,75.440950,5.483817,77.944153
14.000000,72.714770,7.332826,77.946778
15.000000,69.202188,6.475728,77.946778
16.000000,68.893052,6.614548,77.946778
17.000000,71.094251,5.887584,77.946778
18.000000,70.547600,6.139216,80.686446
19.000000,70.275769,10.390317,80.687853
20.000000,65.508959,10.784486,80.756387
21.000000,64.952665,8.630411,80.756387
22.000000,72.324756,9.071355,80.756387
23.000000,76.478960,5.610713,80.756387
24.000000,80.756406,0.000187,80.758265
25.000000,78.091677,6.535856,80.758265
26.000000,78.005982,2.770739,81.615995
27.000000,78.445493,4.806887,81.615995
28.000000,78.571171,4.280848,81.616477
29.000000,78.729684,6.411236,81.616477
