Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,1.834531,11.491567,47.959745
1.000000,14.155058,15.980411,57.439318
2.000000,29.101852,17.750590,66.216175
3.000000,36.478439,19.788521,84.591655
4.000000,41.756564,20.040761,84.591655
5.000000,50.408238,18.516109,84.591655
6.000000,56.931420,16.720372,86.879599
7.000000,60.908999,15.701373,87.707846
8.000000,66.425660,13.939958,87.707846
9.000000,68.150390,16.598711,87.707846
10.000000,73.811269,12.357158,87.707846
11.000000,76.148440,11.836720,87.767846
12.000000,77.234461,11.034268,87.707846
13.000000,78.785619,9.769705,87.827846
14.000000,79.652280,9.183620,87.947846
15.000000,81.060034,8.615327,87.947846
16.000000,83.086786,7.001840,88.067846
17.000000,83.471136,7.658393,88.187846
18.000000,84.443866,5.432696,88.187846
19.000000,84.809367,5.347883,88.367846
20.000000,84.855066,5.371452,88.367846
21.000000,85.251710,5.152350,88.367846
22.000000,85.404000,5.080822,88.367846
23.000000,82.120410,15.689555,88.367846
24.000000,82.521027,13.537388,88.367846
25.000000,82.127746,14.259002,88.367846
26.000000,84.575480,10.654344,88.656168
27.000000,87.412093,3.014938,88.656168
28.000000,88.029243,0.438697,88.656168
29.000000,88.121530,0.288470,88.656168
