Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,45.140850,5.985287,62.943950
1.000000,47.257041,11.622805,66.741202
2.000000,55.231363,9.503452,67.349826
3.000000,62.712937,2.496117,67.903219
4.000000,66.291317,2.165731,74.492497
5.000000,68.621367,4.018774,80.327922
6.000000,79.071090,2.097659,80.396987
7.000000,76.097734,3.918981,81.456604
8.000000,74.736865,3.579261,85.211247
9.000000,76.263334,5.152994,81.017650
10.000000,80.932040,0.472453,84.796780
11.000000,83.847184,1.784576,85.157704
12.000000,84.794220,0.716971,85.157704
13.000000,84.322659,1.491535,85.157704
14.000000,84.000645,1.806910,85.157704
15.000000,84.800187,0.876269,86.344088
16.000000,84.846216,2.507316,86.344088
17.000000,84.832327,2.160780,86.344088
18.000000,85.937598,0.620924,86.344088
19.000000,86.344088,0.000000,86.344088
20.000000,86.344088,0.000000,86.344088
21.000000,86.344088,0.000000,86.344088
22.000000,86.344088,0.000000,86.344088
23.000000,86.344088,0.000000,86.344088
24.000000,86.344088,0.000000,86.344088
25.000000,86.344106,0.000181,86.345911
26.000000,86.345085,0.001074,86.350822
27.000000,86.349024,0.002392,86.352683
28.000000,86.353487,0.013823,86.490760
29.000000,83.632999,5.728838,86.490760
