Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,0.412087,12.566604,39.197882
1.000000,10.892061,16.192605,39.197882
2.000000,27.429311,12.093145,94.900134
3.000000,36.726020,9.653595,94.900134
4.000000,40.770409,4.806680,66.013548
5.000000,42.426910,7.683326,94.823850
6.000000,43.500843,8.482243,94.823850
7.000000,48.002162,10.250434,94.823850
8.000000,50.291385,12.817357,94.823850
9.000000,56.423893,15.903539,94.852506
10.000000,57.102535,17.323537,94.823850
11.000000,64.090474,18.890320,94.823850
12.000000,76.753536,15.982942,94.858336
13.000000,86.586540,12.698533,94.894055
14.000000,94.835822,0.025584,94.894055
15.000000,94.843522,0.030081,94.894055
16.000000,94.862552,0.032334,94.900134
17.000000,94.889402,0.002684,94.900134
18.000000,94.891215,0.003016,94.894055
19.000000,94.893632,0.001961,94.900134
20.000000,94.894541,0.001649,94.900134
21.000000,94.895027,0.002229,94.900134
22.000000,94.896608,0.003000,94.900134
23.000000,93.515812,5.032113,94.900134
24.000000,94.500650,2.760580,94.900134
25.000000,94.899951,0.001037,94.900134
26.000000,94.900134,0.000000,94.900134
27.000000,94.898934,0.006097,94.900134
28.000000,94.900134,0.000000,94.900134
29.000000,94.900134,0.000000,94.900134
