Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,11.379071,16.705789,74.779410
1.000000,26.224962,16.332631,74.881903
2.000000,35.967094,14.647805,65.886318
3.000000,38.367629,14.660007,75.365210
4.000000,41.393563,14.633595,75.365210
5.000000,49.070277,15.205717,89.213791
6.000000,58.309718,15.370089,89.213791
7.000000,68.706390,10.603614,89.213791
8.000000,75.882522,8.219713,88.849357
9.000000,79.445141,7.349356,88.849357
10.000000,83.456411,5.327515,88.849357
11.000000,83.079109,6.919705,88.849357
12.000000,84.900158,5.284470,88.849357
13.000000,83.509977,8.360437,89.504175
14.000000,85.500804,5.254396,89.504175
15.000000,85.899054,5.261685,89.504175
16.000000,84.798942,9.001779,89.504175
17.000000,86.081352,8.035241,89.504175
18.000000,87.589998,4.266317,89.926955
19.000000,88.628555,1.207688,89.957367
20.000000,88.743932,1.210064,90.221114
21.000000,88.933470,1.131355,90.221114
22.000000,88.567784,2.787220,90.221114
23.000000,89.148293,1.736388,90.221114
24.000000,89.615144,0.319434,90.221114
25.000000,89.688947,0.262567,90.221114
26.000000,88.728183,4.426419,92.793647
27.000000,89.348598,2.620816,92.793647
28.000000,86.893547,8.303897,92.793647
29.000000,87.838661,5.918903,92.793647
