Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,42.376373,5.548099,59.940774
1.000000,48.806413,6.138776,59.940774
2.000000,49.728882,6.211125,59.940774
3.000000,53.637235,4.839689,66.147023
4.000000,61.328245,3.294605,66.147023
5.000000,63.715239,2.870713,66.171454
6.000000,63.250124,3.278694,74.968833
7.000000,71.379438,4.395256,77.928492
8.000000,74.026548,5.190546,77.928492
9.000000,71.587660,6.523254,77.942990
10.000000,73.939457,4.601476,77.942990
11.000000,77.942990,0.000000,77.942990
12.000000,77.942990,0.000000,77.942990
13.000000,77.942990,0.000000,77.942990
14.000000,77.942990,0.000000,77.942990
15.000000,77.942990,0.000000,77.942990
16.000000,77.942990,0.000000,77.942990
17.000000,77.942990,0.000000,77.942990
18.000000,77.947610,0.045971,78.405017
19.000000,78.294131,0.197324,78.405017
20.000000,78.405017,0.000000,78.405017
21.000000,78.405017,0.000000,78.405017
22.000000,78.405017,0.000000,78.405017
23.000000,78.405017,0.000000,78.405017
24.000000,78.405017,0.000000,78.405017
25.000000,78.405017,0.000000,78.405017
26.000000,78.405017,0.000000,78.405017
27.000000,78.405017,0.000000,78.405017
28.000000,78.405017,0.000000,78.405017
29.000000,78.405017,0.000000,78.405017
