Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,4.360211,13.183468,66.174000
1.000000,15.124187,13.692494,66.174000
2.000000,24.740439,11.583636,75.470571
3.000000,27.764210,11.358492,75.470571
4.000000,29.251699,11.870351,75.470571
5.000000,35.398731,15.338969,75.470571
6.000000,42.639760,17.543876,84.423942
7.000000,55.113704,15.264203,84.543942
8.000000,61.464693,12.229571,85.422547
9.000000,68.817612,9.041928,85.422547
10.000000,75.929527,2.010267,85.422547
11.000000,76.489248,2.903369,85.422547
12.000000,77.334426,3.735840,85.422547
13.000000,78.688249,4.493552,85.422547
14.000000,81.748922,4.620604,85.422547
15.000000,83.324192,3.938350,85.422547
16.000000,85.422547,0.000000,85.422547
17.000000,85.422547,0.000000,85.422547
18.000000,85.422547,0.000000,85.422547
19.000000,85.422547,0.000000,85.422547
20.000000,85.422547,0.000000,85.422547
21.000000,85.422547,0.000000,85.422547
22.000000,85.422547,0.000000,85.422547
23.000000,85.422547,0.000000,85.422547
24.000000,85.422547,0.000000,85.422547
25.000000,85.422547,0.000000,85.422547
26.000000,84.028070,3.452743,85.422547
27.000000,85.422547,0.000000,85.422547
28.000000,85.422547,0.000000,85.422547
29.000000,85.422547,0.000000,85.422547
