Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,14.914318,13.789740,56.742332
1.000000,25.373561,15.083604,84.610040
2.000000,34.737896,14.514657,85.040905
3.000000,43.186987,19.066781,87.015851
4.000000,50.436032,21.783015,87.015851
5.000000,58.457547,24.634130,87.015851
6.000000,62.002796,23.621656,90.193424
7.000000,64.832968,21.811745,90.193424
8.000000,69.522179,20.212546,90.393424
9.000000,72.859277,18.872098,90.440905
10.000000,73.913316,18.331363,90.393424
11.000000,76.716951,15.262146,90.393424
12.000000,79.159909,13.196766,90.593424
13.000000,83.303694,7.816129,90.593424
14.000000,85.816873,5.282937,90.593424
15.000000,86.967503,4.219061,90.593424
16.000000,87.268080,4.291384,90.593424
17.000000,88.255178,2.138207,90.593424
18.000000,88.467074,2.029205,90.593424
19.000000,88.948295,1.377580,90.593424
20.000000,89.014878,1.376872,90.593424
21.000000,89.128639,1.404046,91.426190
22.000000,89.288485,1.483485,91.426190
23.000000,89.292239,1.501606,91.426190
24.000000,89.393023,1.475403,91.457201
25.000000,89.604282,1.362889,91.654579
26.000000,87.980764,7.497931,92.026190
27.000000,89.259736,2.758630,91.426190
28.000000,89.695610,1.375349,91.426190
29.000000,89.814374,1.276996,91.826190
