Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,2.579670,10.006215,48.686794
1.000000,9.899041,11.574488,57.553263
2.000000,19.640027,12.332439,57.553263
3.000000,25.630405,10.568626,57.672124
4.000000,30.452346,13.119408,66.676990
5.000000,35.874297,15.368997,75.383229
6.000000,41.573692,15.569275,84.279829
7.000000,51.230922,12.657567,66.676990
8.000000,59.063427,10.532209,84.816168
9.000000,63.913449,6.600074,84.816168
10.000000,65.514962,5.921776,89.432892
11.000000,66.431159,7.562365,89.432892
12.000000,66.646241,8.251608,89.432892
13.000000,70.975386,9.308602,89.432892
14.000000,73.187844,9.864661,89.432892
15.000000,75.147435,9.445293,89.432892
16.000000,75.211213,10.031580,89.432892
17.000000,76.683240,10.034763,89.432892
18.000000,77.811448,11.010814,89.432892
19.000000,78.420374,9.525331,89.432892
20.000000,78.869248,9.195129,89.432892
21.000000,76.305470,12.217631,89.432892
22.000000,78.256302,9.739730,89.432892
23.000000,76.137804,11.741767,89.432892
24.000000,79.209992,9.665237,89.432892
25.000000,81.502200,7.951000,89.432892
26.000000,82.511986,7.509519,89.432892
27.000000,82.145545,8.152617,90.838336
28.000000,82.283959,8.183613,90.838336
29.000000,81.742845,9.263783,90.838336
