Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,34.710026,6.459312,47.690951
1.000000,41.447927,3.943537,51.307761
2.000000,44.073280,2.956177,54.220982
3.000000,46.007407,3.611662,51.455600
4.000000,50.788006,0.641717,54.532299
5.000000,57.585881,5.563870,68.872930
6.000000,65.976638,3.052097,68.872930
7.000000,68.304700,1.173157,68.872930
8.000000,68.931934,0.413024,71.823488
9.000000,71.822821,0.001073,71.823488
10.000000,71.823488,0.000000,71.823488
11.000000,71.823488,0.000000,71.823488
12.000000,71.823488,0.000000,71.823488
13.000000,71.823488,0.000000,71.823488
14.000000,71.823488,0.000000,71.823488
15.000000,71.823488,0.000000,71.823488
16.000000,71.823488,0.000000,71.823488
17.000000,71.823488,0.000000,71.823488
18.000000,71.823488,0.000000,71.823488
19.000000,71.823488,0.000000,71.823488
20.000000,71.823488,0.000000,71.823488
21.000000,71.823488,0.000000,71.823488
22.000000,71.823488,0.000000,71.823488
23.000000,71.823488,0.000000,71.823488
24.000000,71.823488,0.000000,71.823488
25.000000,71.823488,0.000000,71.823488
26.000000,71.823488,0.000000,71.823488
27.000000,71.823488,0.000000,71.823488
28.000000,71.823488,0.000000,71.823488
29.000000,71.823488,0.000000,71.823488
