Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,34.330448,5.722831,57.051262
1.000000,45.354743,8.732424,66.251702
2.000000,46.709167,10.227711,64.298452
3.000000,39.220267,9.010162,58.598487
4.000000,50.932248,5.922554,63.779852
5.000000,53.742804,7.403197,65.843469
6.000000,52.277598,6.954328,63.887891
7.000000,57.366303,3.839038,64.591506
8.000000,60.949997,3.284763,64.591506
9.000000,61.921680,2.648000,64.689367
10.000000,61.806675,3.014081,64.689367
11.000000,59.651768,4.604649,70.832735
12.000000,63.625701,5.015454,70.832735
13.000000,64.901760,4.238113,70.832735
14.000000,66.309630,3.849036,70.832735
15.000000,67.182363,3.145083,70.832735
16.000000,69.435993,1.798969,70.927849
17.000000,68.816492,2.768293,70.927849
18.000000,67.253254,3.353787,72.205973
19.000000,65.818392,3.484901,70.243491
20.000000,67.929113,1.521995,72.024348
21.000000,70.275896,1.707262,72.105875
22.000000,70.554029,2.903928,72.105875
23.000000,71.317934,1.616777,72.230905
24.000000,70.862022,1.859229,72.362147
25.000000,71.147568,1.337595,72.362147
26.000000,72.318397,0.059621,72.362147
27.000000,72.362147,0.000000,72.362147
28.000000,72.363535,0.009767,72.438422
29.000000,70.728842,2.951661,72.544087
