Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,38.130720,41.336472,93.494823
1.000000,85.390939,13.897263,93.494823
2.000000,91.272378,1.260278,93.494823
3.000000,92.215110,0.590076,93.630144
4.000000,92.632605,0.400805,93.859465
5.000000,92.751173,0.452184,94.350144
6.000000,92.761593,0.517503,94.055214
7.000000,92.901242,0.532814,94.078596
8.000000,92.950085,0.497687,94.055214
9.000000,93.153853,0.572449,94.397405
10.000000,93.546263,0.468687,94.397405
11.000000,93.810508,0.245356,94.432506
12.000000,93.903075,0.210688,94.432506
13.000000,94.029413,0.193657,94.697405
14.000000,94.166315,0.193013,94.697405
15.000000,94.236073,0.189525,94.697405
16.000000,94.321201,0.173477,94.896393
17.000000,94.402359,0.176479,94.956393
18.000000,94.469042,0.181695,94.956393
19.000000,94.533821,0.214410,94.956393
20.000000,94.630762,0.225547,94.956393
21.000000,94.799862,0.162196,94.956393
22.000000,94.846499,0.125186,94.956393
23.000000,94.900386,0.045681,94.956393
24.000000,94.857464,0.145593,94.956393
25.000000,94.900242,0.061607,94.956393
26.000000,94.886781,0.096131,94.956393
27.000000,94.893120,0.095452,94.956393
28.000000,94.924721,0.042518,95.016393
29.000000,94.919636,0.051648,95.016393
