Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,4.687238,15.426311,48.031292
1.000000,19.048869,17.273810,57.018586
2.000000,39.350555,10.070984,75.013548
3.000000,44.804866,7.586305,75.013548
4.000000,49.574081,6.968259,75.013548
5.000000,54.084501,7.941130,94.785064
6.000000,53.266916,9.264583,94.785064
7.000000,60.150603,7.881891,94.785064
8.000000,60.539610,9.325020,94.852506
9.000000,61.794756,9.025680,94.900134
10.000000,63.001859,10.220766,94.900134
11.000000,68.973056,13.087894,94.918596
12.000000,75.783616,14.382603,94.918596
13.000000,84.320257,12.572329,94.918596
14.000000,88.654282,9.925650,94.918596
15.000000,94.844142,0.047530,94.918596
16.000000,94.858183,0.046305,94.918596
17.000000,93.318136,4.900806,94.918596
18.000000,94.882785,0.043530,94.918596
19.000000,94.898742,0.033137,94.918596
20.000000,94.913308,0.017930,94.918596
21.000000,94.915952,0.012951,94.918596
22.000000,94.918596,0.000000,94.918596
23.000000,94.917274,0.009253,94.918596
24.000000,94.918596,0.000000,94.918596
25.000000,94.918596,0.000000,94.918596
26.000000,94.918596,0.000000,94.918596
27.000000,94.918596,0.000000,94.918596
28.000000,94.918596,0.000000,94.918596
29.000000,94.918596,0.000000,94.918596
