Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,14.697313,15.690607,87.793424
1.000000,26.458284,8.446074,74.742332
2.000000,36.761802,13.244262,74.877507
3.000000,48.756633,13.680488,87.611736
4.000000,60.720716,7.407194,86.991410
5.000000,62.457696,8.939632,86.991410
6.000000,67.328257,10.973438,88.191410
7.000000,75.762534,9.662198,88.389400
8.000000,81.557746,6.998185,88.389400
9.000000,87.059229,0.844047,88.389400
10.000000,87.713800,0.671939,91.129262
11.000000,88.196115,0.697796,91.129262
12.000000,88.522813,0.872191,91.129262
13.000000,88.781947,1.088693,91.129262
14.000000,89.017519,1.246554,91.129262
15.000000,89.699343,1.345510,91.129262
16.000000,90.853987,0.751147,91.129262
17.000000,91.129262,0.000000,91.129262
18.000000,91.129262,0.000000,91.129262
19.000000,91.129262,0.000000,91.129262
20.000000,91.129262,0.000000,91.129262
21.000000,91.129262,0.000000,91.129262
22.000000,91.129262,0.000000,91.129262
23.000000,91.129262,0.000000,91.129262
24.000000,91.129262,0.000000,91.129262
25.000000,91.129262,0.000000,91.129262
26.000000,91.129262,0.000000,91.129262
27.000000,91.129262,0.000000,91.129262
28.000000,91.129262,0.000000,91.129262
29.000000,91.129262,0.000000,91.129262
