Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,6.246006,14.940888,75.344008
1.000000,17.205366,12.725076,57.583900
2.000000,26.663607,8.802913,57.588354
3.000000,30.734260,12.576052,66.168118
4.000000,33.044332,14.103649,75.439318
5.000000,37.415024,17.435214,75.439318
6.000000,39.741302,17.393911,75.439318
7.000000,45.465200,17.595332,75.439318
8.000000,51.277626,17.174873,75.439318
9.000000,54.678768,15.099422,85.302547
10.000000,58.709178,12.174390,85.302547
11.000000,60.378829,13.096924,85.302547
12.000000,63.531263,11.569298,85.605064
13.000000,64.122029,11.976267,85.605064
14.000000,66.289125,10.995435,85.605064
15.000000,73.280111,8.817469,85.605064
16.000000,77.416369,9.072053,85.605064
17.000000,78.414114,10.524013,86.552828
18.000000,81.587643,7.312182,86.552828
19.000000,81.980641,7.091293,87.092828
20.000000,83.272219,4.659373,87.092828
21.000000,83.548545,4.703368,87.092828
22.000000,83.766945,4.823137,87.092828
23.000000,83.886757,4.883625,87.092828
24.000000,84.052531,4.963334,87.272828
25.000000,84.055987,4.961603,87.272828
26.000000,84.289224,4.822839,87.272828
27.000000,84.291024,4.823918,87.272828
28.000000,83.806682,5.777309,88.596796
29.000000,83.749100,5.853956,88.596796
