Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,42.159348,39.632424,92.394865
1.000000,81.226970,23.056259,92.987281
2.000000,92.070836,0.771406,93.991733
3.000000,92.530643,0.382007,94.056796
4.000000,92.710362,0.479875,94.056796
5.000000,93.001948,0.529917,94.056796
6.000000,93.245154,0.578918,94.056796
7.000000,93.464768,0.502094,94.066708
8.000000,93.543012,0.515618,94.281683
9.000000,93.703481,0.426408,94.281683
10.000000,93.886381,0.307762,94.420945
11.000000,94.105748,0.183865,94.558596
12.000000,94.149305,0.174327,94.558596
13.000000,94.212228,0.150366,94.558596
14.000000,94.228018,0.224747,94.558596
15.000000,94.299365,0.205008,94.558596
16.000000,94.362824,0.173012,94.558596
17.000000,94.366595,0.177392,94.558596
18.000000,94.379245,0.172291,94.558596
19.000000,94.345050,0.239782,94.558596
20.000000,94.396949,0.163294,94.558596
21.000000,94.382524,0.285044,94.942788
22.000000,94.480544,0.061884,94.618596
23.000000,94.496880,0.077467,94.618596
24.000000,94.482085,0.131881,94.924826
25.000000,94.479348,0.150981,94.618596
26.000000,94.490921,0.100765,94.618596
27.000000,94.475167,0.165874,94.618596
28.000000,94.513113,0.071191,94.618596
29.000000,94.523335,0.070203,94.618596
