Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,12.734824,17.342408,57.049357
1.000000,32.675161,15.870665,74.996113
2.000000,46.449638,16.011534,86.389400
3.000000,60.051486,10.286123,86.811736
4.000000,64.435400,8.276012,86.811736
5.000000,67.265091,8.180763,86.811736
6.000000,70.415561,8.987705,88.183394
7.000000,75.875145,7.307924,88.183394
8.000000,79.083531,6.487996,88.183394
9.000000,80.966966,5.694383,88.183394
10.000000,81.965422,5.854972,88.193424
11.000000,82.530559,5.913891,88.815851
12.000000,81.273616,7.600539,88.643021
13.000000,84.731963,5.395525,88.645142
14.000000,85.170712,5.435704,88.843021
15.000000,85.595895,5.185744,88.843021
16.000000,86.026634,5.014283,89.043021
17.000000,86.885612,4.189104,89.043021
18.000000,88.394305,0.362156,89.043021
19.000000,88.400305,0.371087,89.043021
20.000000,88.400305,0.371087,89.043021
21.000000,88.326483,0.592826,89.043021
22.000000,88.422041,0.378838,89.043021
23.000000,88.309774,0.638411,89.043021
24.000000,88.442712,0.378197,89.043021
25.000000,88.403345,0.562093,89.043021
26.000000,88.589119,0.401029,89.043021
27.000000,88.558957,0.689113,89.043021
28.000000,88.649557,0.417648,89.043021
29.000000,88.653670,0.478733,89.793424
