Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,17.905862,19.077392,74.860115
1.000000,35.490021,15.942331,74.860115
2.000000,55.019765,7.920392,74.860115
3.000000,59.891392,6.883666,87.191410
4.000000,61.801415,8.293289,87.591410
5.000000,61.049256,7.855976,87.567552
6.000000,61.694581,8.578694,87.567552
7.000000,65.197590,10.447215,87.591410
8.000000,70.150002,10.924240,87.593424
9.000000,72.830661,10.694172,87.591410
10.000000,76.557729,10.191890,88.393424
11.000000,82.287730,6.171767,88.818586
12.000000,85.025276,3.909979,88.818586
13.000000,86.659014,0.867914,88.818586
14.000000,87.002208,0.683225,88.818586
15.000000,86.880536,1.431158,88.818586
16.000000,86.759224,1.877006,88.818586
17.000000,87.282327,0.597335,88.793424
18.000000,87.565747,0.394363,88.793424
19.000000,87.573887,0.478475,89.393424
20.000000,87.366411,0.687600,89.393424
21.000000,86.713392,2.540511,89.393424
22.000000,87.558245,0.422926,89.393424
23.000000,87.694348,0.208081,88.793424
24.000000,87.692422,0.333856,89.393424
25.000000,87.621131,0.498113,89.393424
26.000000,87.753829,0.554710,89.393424
27.000000,87.776112,0.487140,89.393424
28.000000,87.864859,0.686036,89.393424
29.000000,88.240039,0.775608,89.393424
