Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,3.836474,16.144144,75.018586
1.000000,20.345391,16.046204,75.018586
2.000000,34.294261,12.471495,75.018586
3.000000,46.054020,7.023441,75.018586
4.000000,49.654393,4.649315,75.018586
5.000000,51.204175,6.309510,75.018586
6.000000,52.399205,6.939728,75.269900
7.000000,55.694003,8.763071,94.852506
8.000000,61.114574,9.776865,94.852506
9.000000,69.477363,12.098105,94.852506
10.000000,81.286591,12.888432,94.918596
11.000000,88.140063,10.276427,94.918596
12.000000,93.262252,5.305773,94.918596
13.000000,94.844291,0.035788,94.918596
14.000000,93.873874,4.268175,94.918596
15.000000,94.665838,1.949660,94.918596
16.000000,94.878942,0.032377,94.918596
17.000000,93.508726,5.004014,94.918596
18.000000,92.722103,6.135658,94.918596
19.000000,94.301282,3.347168,94.918596
20.000000,92.265978,7.238386,94.918596
21.000000,94.592492,2.214067,94.918596
22.000000,94.909977,0.025989,94.918596
23.000000,94.897959,0.043916,94.918596
24.000000,93.713035,4.659829,94.918596
25.000000,90.623118,9.007007,94.918596
26.000000,94.910665,0.021477,94.918596
27.000000,94.907981,0.029309,94.918596
28.000000,94.918596,0.000000,94.918596
29.000000,94.918596,0.000000,94.918596
