Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,24.982267,19.864538,48.367051
1.000000,20.101759,22.198445,59.448228
2.000000,31.874677,25.834848,59.448228
3.000000,55.794015,3.890260,61.835056
4.000000,57.772203,2.115457,62.767249
5.000000,57.686935,3.502568,65.262534
6.000000,61.694026,2.737209,67.208960
7.000000,65.879709,0.980465,70.153135
8.000000,65.850988,1.379783,70.154367
9.000000,67.042113,1.698016,69.488930
10.000000,67.536759,1.716998,71.241361
11.000000,67.204647,1.732122,77.186321
12.000000,73.235270,2.953576,77.186321
13.000000,72.436777,3.197056,77.250962
14.000000,73.703903,4.196152,77.250962
15.000000,65.628467,3.023013,77.186321
16.000000,67.466931,3.723141,73.078181
17.000000,67.075493,3.919206,73.078181
18.000000,65.736256,4.265310,73.078181
19.000000,65.068903,3.409941,73.078181
20.000000,65.092675,6.210517,73.078181
21.000000,71.753214,1.142362,74.108699
22.000000,68.532715,4.582341,74.108699
23.000000,62.967749,3.720174,69.199684
24.000000,63.336078,2.577996,74.867594
25.000000,67.611238,5.004408,74.867594
26.000000,66.014912,4.099637,71.592650
27.000000,70.040551,2.432098,76.693339
28.000000,72.629922,0.792808,74.688699
29.000000,71.164928,1.884785,74.796107
