Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,47.158660,39.092188,92.810411
1.000000,74.541946,26.751459,92.810411
2.000000,90.325453,1.960980,92.394865
3.000000,90.792562,2.027085,93.209567
4.000000,91.261615,2.048475,93.168788
5.000000,91.351426,2.085486,93.904826
6.000000,91.729743,1.913602,93.931733
7.000000,92.444164,1.395362,93.931733
8.000000,93.188852,0.622335,93.931733
9.000000,93.261102,0.606151,94.056796
10.000000,93.566249,0.423664,94.056796
11.000000,93.653371,0.394474,94.239644
12.000000,93.766311,0.326494,94.239644
13.000000,93.882351,0.212124,94.360945
14.000000,93.935697,0.159999,94.360945
15.000000,94.000005,0.152631,94.360945
16.000000,94.027469,0.186703,94.360945
17.000000,94.055670,0.196639,94.360945
18.000000,94.021956,0.266557,94.360945
19.000000,94.040013,0.249593,94.360945
20.000000,94.094466,0.190768,94.360945
21.000000,94.117098,0.200931,94.360945
22.000000,94.131772,0.211185,94.463850
23.000000,94.133120,0.212600,94.463850
24.000000,94.149177,0.217389,94.463850
25.000000,94.168476,0.225829,94.463850
26.000000,94.161161,0.281654,94.463850
27.000000,94.208787,0.228785,94.463850
28.000000,94.228103,0.230278,94.463850
29.000000,94.246553,0.243809,94.463850
