Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,33.462321,4.943248,51.594739
1.000000,39.747127,7.715182,51.594739
2.000000,44.478371,6.739394,61.984970
3.000000,56.299210,4.826492,61.984970
4.000000,55.655482,4.206466,61.984970
5.000000,59.101738,1.357172,60.542517
6.000000,60.064822,0.427882,60.542517
7.000000,60.474678,0.417711,62.141455
8.000000,60.651208,1.277454,62.167916
9.000000,61.287268,1.315833,62.198667
10.000000,60.947524,1.313706,62.167916
11.000000,60.963260,1.063799,62.289975
12.000000,60.656636,3.661614,62.313975
13.000000,58.269786,4.064894,62.313975
14.000000,55.568179,6.422004,62.313975
15.000000,58.727518,5.221872,62.421095
16.000000,61.089303,1.538399,62.446542
17.000000,58.616215,4.760512,62.446542
18.000000,57.816778,4.889798,62.446542
19.000000,60.371421,2.345391,62.446542
20.000000,62.446542,0.000000,62.446542
21.000000,62.446542,0.000000,62.446542
22.000000,62.448865,0.014315,62.562230
23.000000,62.515446,0.067568,62.931554
24.000000,62.646367,0.194840,63.064121
25.000000,62.853459,0.259418,63.075242
26.000000,62.780938,0.599410,63.076121
27.000000,62.204811,1.469716,63.087242
28.000000,62.779750,0.582196,63.087242
29.000000,63.087242,0.000000,63.087242
