Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,48.651285,42.485413,92.734579
1.000000,91.002301,1.789171,93.276504
2.000000,92.480553,0.248654,93.856695
3.000000,92.558651,0.385734,94.528891
4.000000,92.657071,0.420441,94.103558
5.000000,92.767271,0.456569,94.103558
6.000000,92.969858,0.462186,94.108891
7.000000,93.116739,0.458223,94.108891
8.000000,93.270727,0.440161,94.108891
9.000000,93.412909,0.421698,94.235214
10.000000,93.669677,0.337151,94.235214
11.000000,93.884084,0.265659,94.240945
12.000000,94.044792,0.179166,94.360945
13.000000,94.175210,0.085814,94.360945
14.000000,94.231378,0.039127,94.372404
15.000000,94.241649,0.015840,94.300945
16.000000,94.244423,0.027692,94.355214
17.000000,94.242736,0.074864,94.420945
18.000000,94.280054,0.044758,94.420945
19.000000,94.317280,0.052706,94.492404
20.000000,94.328523,0.052298,94.492404
21.000000,94.359236,0.076567,94.762788
22.000000,94.360548,0.102455,94.762788
23.000000,94.378476,0.138076,94.822788
24.000000,94.428918,0.136237,94.762788
25.000000,94.531999,0.168520,94.822788
26.000000,94.602028,0.185135,94.822788
27.000000,94.681262,0.143593,94.822788
28.000000,94.744598,0.072293,94.822788
29.000000,94.779588,0.026940,94.822788
