Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,38.898177,38.451057,94.186708
1.000000,71.011896,34.354098,94.186708
2.000000,91.698893,1.838083,94.223850
3.000000,92.800261,0.702349,94.223850
4.000000,93.114106,0.605914,94.223850
5.000000,93.335507,0.706648,94.223850
6.000000,93.543116,0.713007,94.223850
7.000000,93.574217,0.715166,94.426250
8.000000,93.591843,0.714634,94.426250
9.000000,93.502019,0.840135,94.426250
10.000000,93.618525,0.691933,94.426250
11.000000,93.801595,0.620747,94.426250
12.000000,93.785452,0.669880,94.432404
13.000000,93.880938,0.576564,94.432404
14.000000,94.114056,0.394664,94.432404
15.000000,94.303957,0.160287,94.432404
16.000000,94.337281,0.097788,94.432404
17.000000,94.343066,0.089455,94.432404
18.000000,94.348000,0.083192,94.432404
19.000000,94.348553,0.083729,94.432404
20.000000,94.348615,0.083789,94.432404
21.000000,94.348615,0.083789,94.432404
22.000000,94.348615,0.083789,94.432404
23.000000,94.345853,0.088642,94.432404
24.000000,94.348492,0.083670,94.432404
25.000000,94.348615,0.083789,94.432404
26.000000,94.352029,0.083659,94.432404
27.000000,94.336890,0.119555,94.432404
28.000000,94.348307,0.083491,94.432404
29.000000,94.345490,0.088196,94.432404
