Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,4.611825,10.971444,66.191858
1.000000,14.735302,13.892058,84.483942
2.000000,23.895045,9.597522,57.358093
3.000000,28.421964,11.368251,75.427846
4.000000,34.995464,14.754042,75.427846
5.000000,38.229965,14.901536,75.427846
6.000000,44.665793,15.640032,75.439318
7.000000,55.209151,12.083351,75.439318
8.000000,61.953448,10.467177,75.462666
9.000000,70.030685,7.848953,75.462666
10.000000,75.440719,0.010400,75.478539
11.000000,75.448766,0.010707,75.470571
12.000000,75.552768,0.931691,84.822547
13.000000,75.559278,0.931011,84.822547
14.000000,75.844985,1.835413,85.167729
15.000000,75.846980,1.841150,85.167729
16.000000,76.130934,2.400917,85.167729
17.000000,76.878806,3.343875,85.167729
18.000000,78.202877,4.265542,85.587729
19.000000,80.180969,4.704261,85.587729
20.000000,84.769307,0.936138,84.942547
21.000000,84.914947,0.065408,85.182547
22.000000,84.959347,0.061235,85.182547
23.000000,84.971347,0.077991,85.182547
24.000000,85.002547,0.103923,85.182547
25.000000,85.067347,0.119904,85.182547
26.000000,84.988709,0.968027,85.182547
27.000000,83.171265,3.874399,85.182547
28.000000,83.477448,3.644837,85.302547
29.000000,84.164069,2.913601,85.302547
