Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,35.160391,37.775319,92.394865
1.000000,84.085705,13.447970,92.394865
2.000000,89.366617,1.992977,93.634253
3.000000,91.567199,1.096635,94.185064
4.000000,92.506894,0.319187,94.185064
5.000000,92.695177,0.494750,94.185064
6.000000,92.835064,0.586676,94.264826
7.000000,93.071567,0.642819,94.264826
8.000000,93.635630,0.506736,94.327043
9.000000,94.155009,0.109841,94.398216
10.000000,94.229035,0.057403,94.398216
11.000000,94.279308,0.064819,94.398216
12.000000,94.329107,0.042286,94.398216
13.000000,94.358625,0.035164,94.398216
14.000000,94.384617,0.030986,94.463850
15.000000,94.400185,0.011196,94.463850
16.000000,94.402154,0.015587,94.463850
17.000000,94.405436,0.020536,94.463850
18.000000,94.406863,0.025412,94.463850
19.000000,94.411343,0.026254,94.463850
20.000000,94.422558,0.031767,94.469516
21.000000,94.419196,0.046842,94.463850
22.000000,94.439522,0.039884,94.469516
23.000000,94.458679,0.020647,94.469516
24.000000,94.464190,0.001346,94.469516
25.000000,94.464757,0.002077,94.469516
26.000000,94.465550,0.002596,94.469516
27.000000,94.463288,0.016177,94.469516
28.000000,94.467873,0.002571,94.469516
29.000000,94.468666,0.002023,94.469516
