Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,13.252550,16.182000,56.742332
1.000000,30.285533,10.945091,56.742332
2.000000,39.804786,14.401991,85.791410
3.000000,53.343777,9.992122,84.013791
4.000000,59.334483,6.611844,86.793424
5.000000,64.222088,9.541705,86.838793
6.000000,70.559293,10.729496,89.302846
7.000000,77.930185,7.321575,89.302846
8.000000,81.795025,5.338660,89.302846
9.000000,85.015860,3.540797,89.302846
10.000000,86.655727,1.144993,90.788733
11.000000,87.082174,1.302642,90.788733
12.000000,87.500433,1.533530,90.788733
13.000000,88.370894,1.288835,90.788733
14.000000,88.928461,1.130441,91.254579
15.000000,89.786976,0.586865,91.254579
16.000000,90.147082,0.414924,91.254579
17.000000,90.238031,0.562565,91.254579
18.000000,90.241514,0.567423,91.254579
19.000000,90.409807,0.649659,91.254579
20.000000,90.710244,0.568050,91.254579
21.000000,90.864562,0.625539,91.254579
22.000000,91.254579,0.000000,91.254579
23.000000,91.254579,0.000000,91.254579
24.000000,91.260579,0.034117,91.454579
25.000000,91.270579,0.054259,91.454579
26.000000,91.296579,0.081462,91.454579
27.000000,91.358579,0.099920,91.454579
28.000000,91.412579,0.081462,91.454579
29.000000,91.454579,0.000000,91.454579
