Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,24.669192,11.223884,49.967106
1.000000,36.670675,5.243163,56.751911
2.000000,38.965416,1.676656,43.543634
3.000000,41.611768,2.611026,45.191996
4.000000,42.024948,2.209974,46.523531
5.000000,45.454037,0.981630,46.523531
6.000000,46.330724,1.447510,48.335143
7.000000,46.338929,1.618011,48.335143
8.000000,48.016070,0.325520,48.335143
9.000000,48.040731,0.322844,48.335143
10.000000,48.016070,0.325520,48.335143
11.000000,48.095265,0.356761,49.729774
12.000000,48.822753,2.126348,52.058421
13.000000,48.631381,2.554135,52.093121
14.000000,45.133089,2.032081,55.620444
15.000000,50.044302,4.422160,57.470466
16.000000,56.075554,1.670892,57.470466
17.000000,57.471173,0.006555,57.536300
18.000000,57.584780,0.605403,63.412373
19.000000,61.169703,2.868098,63.412373
20.000000,59.718529,3.189452,63.435190
21.000000,60.667000,2.953779,63.808833
22.000000,57.993969,4.484927,63.808833
23.000000,60.004361,3.818948,63.808833
24.000000,63.812347,0.034961,64.160204
25.000000,63.578504,1.617130,65.010481
26.000000,62.421639,4.316622,65.034481
27.000000,60.886573,4.037309,69.257826
28.000000,63.345246,4.322478,69.257826
29.000000,64.108276,3.941733,69.257826
