Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,11.493259,14.205677,66.203942
1.000000,27.343291,10.229995,66.203942
2.000000,31.657801,10.617537,65.757777
3.000000,37.376903,11.424787,75.182889
4.000000,44.992747,12.991384,75.182889
5.000000,52.390992,12.814523,75.182889
6.000000,57.097096,13.623792,75.182889
7.000000,61.461718,11.339373,75.182889
8.000000,64.582564,11.161293,85.171054
9.000000,67.516626,7.380681,85.171054
10.000000,70.385595,7.502156,85.333532
11.000000,73.968881,7.772256,86.391410
12.000000,73.808110,11.010597,86.391410
13.000000,71.920176,13.920716,86.391410
14.000000,75.493159,8.561010,86.391410
15.000000,80.023498,5.395660,86.391410
16.000000,81.000516,5.360154,86.419983
17.000000,81.487554,5.615302,86.391410
18.000000,81.313624,6.692625,86.391410
19.000000,83.501215,4.574865,86.811736
20.000000,83.843939,4.360822,86.811736
21.000000,83.971565,5.413327,88.617915
22.000000,84.777474,4.398808,88.617915
23.000000,84.925745,4.109787,86.813791
24.000000,83.697202,7.433522,86.813791
25.000000,85.719864,2.453369,86.813791
26.000000,84.127631,6.928576,86.813791
27.000000,86.298490,0.439114,86.813791
28.000000,86.388728,0.399827,86.813791
29.000000,86.429972,0.358190,86.813791
