Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,6.506562,13.380747,65.813791
1.000000,16.785883,13.433857,66.213103
2.000000,24.230083,12.378712,66.527729
3.000000,29.620594,11.862935,66.527729
4.000000,35.428279,14.327165,75.405289
5.000000,38.865272,14.753942,75.405289
6.000000,46.653381,13.270665,75.405289
7.000000,48.959756,14.738284,84.490040
8.000000,53.077955,15.272158,85.390119
9.000000,58.458086,14.371965,85.873573
10.000000,64.651890,13.614136,86.819599
11.000000,72.222903,10.382777,86.819599
12.000000,75.865214,9.082747,86.819599
13.000000,78.672868,8.008344,86.819599
14.000000,80.651672,6.476721,87.342547
15.000000,79.821630,8.115436,87.342547
16.000000,80.808009,7.637200,87.186986
17.000000,82.242053,5.616437,87.398539
18.000000,82.692819,5.637450,87.291655
19.000000,81.464710,8.152651,87.291655
20.000000,79.999910,10.479732,87.291655
21.000000,86.134335,0.669877,87.291655
22.000000,86.311878,0.537184,87.291655
23.000000,86.476388,0.528875,87.291655
24.000000,84.895995,4.932120,87.291655
25.000000,83.916774,6.131634,87.291655
26.000000,84.377709,6.254847,87.096168
27.000000,86.621893,1.713897,87.096168
28.000000,87.096168,0.000000,87.096168
29.000000,86.804003,1.659672,88.371655
