Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,33.166736,38.095659,92.603900
1.000000,73.423835,29.799520,94.240945
2.000000,89.678148,6.970079,94.240945
3.000000,91.654813,0.887836,94.240945
4.000000,92.091448,0.888730,94.240945
5.000000,92.427844,1.036583,94.240945
6.000000,92.796734,1.182439,94.240945
7.000000,93.133596,1.294813,94.300945
8.000000,93.275441,1.318207,94.342788
9.000000,93.334791,1.308867,94.462788
10.000000,93.419262,1.267318,94.462788
11.000000,93.687150,1.006867,94.420945
12.000000,93.898040,0.656452,94.420945
13.000000,94.042491,0.363661,94.420945
14.000000,94.154683,0.226338,94.420945
15.000000,94.234406,0.172982,94.420945
16.000000,94.248355,0.171462,94.429562
17.000000,94.247664,0.173082,94.429562
18.000000,94.255234,0.182086,94.582788
19.000000,94.232668,0.189572,94.582788
20.000000,94.281731,0.209811,94.582788
21.000000,94.289831,0.228018,94.582788
22.000000,94.283692,0.263860,94.582788
23.000000,94.284257,0.265208,94.582788
24.000000,94.337644,0.227431,94.582788
25.000000,94.346485,0.271240,94.582788
26.000000,94.395554,0.208635,94.663047
27.000000,94.410323,0.209485,94.663047
28.000000,94.412421,0.207361,94.903047
29.000000,94.420720,0.203781,94.903047
