Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,12.238422,20.245929,85.593424
1.000000,33.780100,17.969839,86.041575
2.000000,48.375559,14.562782,85.593424
3.000000,60.328741,9.315280,87.193424
4.000000,63.918264,9.742324,86.983394
5.000000,69.746555,10.267682,89.929262
6.000000,74.785725,9.381626,89.929262
7.000000,81.662569,6.388489,89.929262
8.000000,81.771582,7.954090,92.044163
9.000000,85.318435,4.785217,90.557367
10.000000,87.325843,2.884657,92.070411
11.000000,85.918855,5.580755,92.181407
12.000000,87.790546,3.113787,92.213548
13.000000,86.051273,6.364441,92.147911
14.000000,88.184967,4.254554,92.147911
15.000000,88.423208,4.622000,92.044163
16.000000,87.254139,5.939511,92.044163
17.000000,89.122402,4.805702,92.044163
18.000000,90.882438,1.520094,92.070411
19.000000,90.334046,3.474554,92.067755
20.000000,91.345549,0.971529,92.270411
21.000000,91.726019,0.566500,92.270411
22.000000,91.816425,0.489313,92.270411
23.000000,92.032122,0.176209,92.270411
24.000000,92.106167,0.086097,92.270411
25.000000,92.055541,0.335002,92.270411
26.000000,91.755117,1.021838,92.270411
27.000000,91.923020,0.695886,92.270411
28.000000,92.216547,0.082169,92.270411
29.000000,92.228126,0.067786,92.270411
