Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,5.308691,12.346313,74.311645
1.000000,13.969273,11.866692,74.311645
2.000000,20.371084,7.301558,48.323246
3.000000,26.811535,8.849519,57.662462
4.000000,26.822964,8.933586,57.570654
5.000000,30.734235,12.057013,57.570654
6.000000,36.471929,13.330676,57.570654
7.000000,41.354274,12.704544,84.830607
8.000000,50.773984,9.401655,84.830607
9.000000,54.123057,9.759895,87.276168
10.000000,57.851357,9.123716,87.276168
11.000000,54.424862,16.113018,87.276168
12.000000,58.072832,12.932353,88.491655
13.000000,62.580069,13.498901,88.491655
14.000000,68.759572,11.574776,88.491655
15.000000,74.618876,10.678726,88.838539
16.000000,76.991299,10.063630,88.491655
17.000000,83.310255,5.199747,88.791655
18.000000,86.900040,1.505675,89.318539
19.000000,87.673821,1.247223,89.318539
20.000000,88.494488,0.527187,89.792828
21.000000,88.613943,0.462743,89.792828
22.000000,88.706150,0.457176,90.152828
23.000000,88.943132,0.372645,89.912828
24.000000,88.929244,0.602982,90.272828
25.000000,89.150834,0.417762,90.272828
26.000000,88.758676,1.215681,90.272828
27.000000,88.833206,1.230799,90.272828
28.000000,88.903978,1.165772,90.272828
29.000000,89.165571,0.819912,90.272828
