Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,29.531694,12.913484,51.466026
1.000000,39.648937,5.077496,51.474056
2.000000,43.840130,5.945421,59.125535
3.000000,53.363866,6.785496,59.275303
4.000000,59.206125,0.077770,59.379404
5.000000,59.203614,0.127248,59.517543
6.000000,59.472424,0.045222,59.517543
7.000000,59.476522,0.038599,59.517543
8.000000,59.463471,0.061437,59.520777
9.000000,59.404226,0.088540,59.522963
10.000000,59.422954,0.080801,59.522963
11.000000,59.522963,0.000000,59.522963
12.000000,59.522963,0.000000,59.522963
13.000000,59.522963,0.000000,59.522963
14.000000,59.522963,0.000000,59.522963
15.000000,59.522963,0.000000,59.522963
16.000000,59.522963,0.000000,59.522963
17.000000,59.522963,0.000000,59.522963
18.000000,59.522963,0.000000,59.522963
19.000000,59.522963,0.000000,59.522963
20.000000,59.523065,0.001009,59.533106
21.000000,59.527132,0.005002,59.534098
22.000000,59.533255,0.007582,59.605060
23.000000,59.547051,0.091710,59.701004
24.000000,59.701004,0.000000,59.701004
25.000000,59.701004,0.000000,59.701004
26.000000,59.701239,0.002339,59.724516
27.000000,59.716976,0.011418,59.746402
28.000000,59.739399,0.010210,59.746402
29.000000,59.746402,0.000000,59.746402
