Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,1.938599,8.148900,39.823850
1.000000,8.860672,8.454706,39.823850
2.000000,15.797057,11.007069,57.073074
3.000000,24.908713,6.547792,57.073074
4.000000,27.177776,9.578059,57.073074
5.000000,29.355986,11.445823,57.416504
6.000000,33.806474,13.777473,57.073074
7.000000,41.990707,13.778592,57.073074
8.000000,52.766180,7.978262,57.073074
9.000000,57.168484,0.896006,66.075744
10.000000,57.634831,2.133806,66.075744
11.000000,58.843033,3.504620,66.075744
12.000000,61.317174,4.392891,66.075744
13.000000,63.194927,4.106012,66.130703
14.000000,66.076843,0.007694,66.130703
15.000000,66.077393,0.009375,66.130703
16.000000,66.079591,0.014023,66.130703
17.000000,65.118551,2.733259,66.130703
18.000000,65.121720,2.733052,66.130703
19.000000,64.941111,2.958426,66.130703
20.000000,63.980634,3.754403,66.130703
21.000000,65.044942,2.842351,66.130703
22.000000,64.969308,2.945833,66.133532
23.000000,65.327920,2.508721,66.133532
24.000000,66.124108,0.017860,66.130703
25.000000,66.130703,0.000000,66.130703
26.000000,65.955039,1.229647,66.130703
27.000000,66.132766,0.020530,66.337040
28.000000,66.134830,0.028887,66.337040
29.000000,66.141020,0.044970,66.337040
