Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,32.677195,7.676116,65.347986
1.000000,52.778714,9.508912,66.417880
2.000000,53.221253,8.776073,68.021787
3.000000,59.425040,1.221068,62.406953
4.000000,60.353293,1.704717,62.411846
5.000000,60.591331,1.870267,66.234407
6.000000,62.965240,2.437946,66.325342
7.000000,63.539752,2.126517,66.351736
8.000000,66.191783,0.377789,68.127447
9.000000,66.585287,1.159337,68.199447
10.000000,66.501723,2.064799,68.199447
11.000000,66.682085,1.719519,68.332048
12.000000,66.669353,1.294117,68.332048
13.000000,68.332783,0.004138,68.356791
14.000000,68.037459,0.747288,68.356791
15.000000,67.527925,1.490248,68.356791
16.000000,67.202799,1.880218,68.356791
17.000000,66.769648,2.239599,69.517206
18.000000,65.070844,3.173560,69.517206
19.000000,67.585944,0.834900,68.396310
20.000000,66.908957,1.318188,68.453905
21.000000,67.495951,1.211216,68.553586
22.000000,67.291213,1.822252,68.553586
23.000000,67.543256,1.369989,68.553586
24.000000,68.569108,0.154440,70.105767
25.000000,69.294214,0.770759,70.156820
26.000000,69.205629,1.249029,70.263185
27.000000,67.772558,2.026400,73.637411
28.000000,69.045750,3.346657,73.637411
29.000000,70.087031,3.552905,73.637411
