Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,4.429442,10.418082,48.439318
1.000000,16.835791,12.451706,66.309641
2.000000,25.872096,10.335060,66.309641
3.000000,27.985406,11.190032,66.752976
4.000000,31.501308,12.779698,75.133532
5.000000,38.429182,13.792419,75.133532
6.000000,45.750656,10.017919,75.133532
7.000000,49.119409,8.834894,87.816796
8.000000,54.170983,9.736879,87.816796
9.000000,55.999388,10.387805,87.816796
10.000000,52.721919,18.323835,87.816796
11.000000,60.934152,14.375371,87.816796
12.000000,70.532805,12.002878,87.816796
13.000000,75.766559,8.984898,87.816796
14.000000,80.638350,5.570953,87.816796
15.000000,80.756996,8.008560,87.816796
16.000000,85.283402,4.486493,88.236796
17.000000,87.829396,0.071647,88.236796
18.000000,87.856317,0.171846,89.248891
19.000000,87.920909,0.301940,89.248891
20.000000,87.959293,0.357109,89.248891
21.000000,88.149518,0.497379,89.248891
22.000000,88.500137,0.587122,89.248891
23.000000,88.857437,0.505725,89.248891
24.000000,89.223317,0.146432,89.248891
25.000000,89.248891,0.000000,89.248891
26.000000,89.250091,0.011940,89.368891
27.000000,89.248891,0.000000,89.248891
28.000000,89.248891,0.000000,89.248891
29.000000,89.248891,0.000000,89.248891
