Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,7.624791,20.428756,94.852506
1.000000,21.380080,22.699910,94.852506
2.000000,30.450191,19.796637,66.269900
3.000000,43.410112,8.023662,66.269900
4.000000,46.420678,9.604243,75.269900
5.000000,51.312194,12.507481,94.785064
6.000000,59.527835,11.673750,94.785064
7.000000,62.786181,12.344614,94.807043
8.000000,65.767829,12.156070,94.785064
9.000000,68.943896,15.321691,94.900134
10.000000,72.629473,16.895469,94.900134
11.000000,78.527582,17.607389,94.900134
12.000000,79.281859,19.033020,94.900134
13.000000,80.296963,19.704752,94.900134
14.000000,83.743968,19.324576,94.900134
15.000000,90.418768,10.910950,94.900134
16.000000,92.477910,6.433571,94.900134
17.000000,94.859361,0.036604,94.900134
18.000000,94.283714,3.343957,94.900134
19.000000,93.111862,5.611104,94.900134
20.000000,94.876320,0.023814,94.900134
21.000000,94.290072,3.345040,94.900134
22.000000,93.342369,6.302715,94.900134
23.000000,94.110366,4.446564,94.900134
24.000000,93.899435,4.285814,94.900134
25.000000,94.888227,0.020624,94.900134
26.000000,91.636606,9.078468,94.900134
27.000000,92.655232,6.828417,94.900134
28.000000,94.888614,0.021790,94.900134
29.000000,92.866491,6.972244,94.900134
