Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,38.944111,38.356157,92.536415
1.000000,83.621339,12.878966,93.019465
2.000000,91.532791,1.219463,93.784826
3.000000,92.509720,0.299833,93.784826
4.000000,92.589904,0.357473,93.784826
5.000000,92.669532,0.385189,93.931733
6.000000,92.736230,0.473172,93.936796
7.000000,92.830677,0.522215,93.931733
8.000000,93.169792,0.535088,93.931733
9.000000,93.485712,0.462901,94.211096
10.000000,93.605896,0.415186,94.005064
11.000000,93.570999,0.473595,94.005064
12.000000,93.664069,0.441013,94.024202
13.000000,93.769101,0.371361,94.024202
14.000000,93.938745,0.021793,94.024202
15.000000,93.939639,0.027223,94.116575
16.000000,93.942673,0.035922,94.217405
17.000000,93.934049,0.065081,94.006708
18.000000,93.956092,0.047526,94.296575
19.000000,93.962759,0.036311,94.006708
20.000000,93.978878,0.035358,94.043558
21.000000,93.995686,0.024896,94.006708
22.000000,94.012716,0.052722,94.305064
23.000000,94.036311,0.100859,94.550514
24.000000,94.043738,0.108358,94.550514
25.000000,94.041524,0.107403,94.550514
26.000000,94.036963,0.113097,94.550514
27.000000,94.075798,0.139035,94.550514
28.000000,94.067497,0.183348,94.550514
29.000000,94.170027,0.173472,94.550514
