Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,2.900703,14.896943,39.013548
1.000000,13.495492,18.118759,57.219256
2.000000,22.405802,17.260409,66.013548
3.000000,24.831444,17.867808,66.013548
4.000000,29.080976,18.466549,66.013548
5.000000,33.682831,12.960423,75.197882
6.000000,36.470511,13.493245,75.197882
7.000000,38.519140,13.365373,75.197882
8.000000,44.223599,14.428834,75.197882
9.000000,49.336611,15.402024,75.256997
10.000000,56.977684,14.855573,94.852506
11.000000,60.631300,14.209045,94.852506
12.000000,62.720884,14.954780,94.852506
13.000000,66.706659,15.740853,94.918596
14.000000,71.814324,16.675263,94.918596
15.000000,75.954397,17.848656,94.918596
16.000000,77.415972,17.396201,94.918596
17.000000,79.507363,16.913844,94.918596
18.000000,79.974397,16.948217,94.918596
19.000000,80.955407,15.315107,94.918596
20.000000,82.087316,15.521139,94.918596
21.000000,84.459542,14.316111,94.918596
22.000000,84.831116,14.788898,94.918596
23.000000,85.812458,13.702020,94.918596
24.000000,86.356130,12.795943,94.918596
25.000000,88.273781,9.760687,94.918596
26.000000,91.840492,6.398299,94.918596
27.000000,91.044626,7.626264,94.918596
28.000000,92.038574,6.611193,94.918596
29.000000,91.577792,7.640945,94.918596
