Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,4.789535,17.079202,48.142067
1.000000,15.297253,18.769995,66.179917
2.000000,26.398505,17.727644,66.237949
3.000000,30.546919,18.410163,66.269900
4.000000,34.668880,18.465781,75.269900
5.000000,40.067297,17.972859,75.269900
6.000000,45.990421,16.330209,75.269900
7.000000,50.056064,16.914450,94.785064
8.000000,56.570187,16.123650,94.785064
9.000000,61.997891,16.650161,94.785064
10.000000,67.800974,17.576340,94.852506
11.000000,71.840189,18.619248,94.900134
12.000000,74.646685,18.449704,94.900134
13.000000,76.627470,18.049698,94.900134
14.000000,83.057314,13.679587,94.900134
15.000000,83.799439,12.971539,94.900134
16.000000,85.348946,11.739540,94.900134
17.000000,86.861959,10.446755,94.900134
18.000000,88.663753,9.427732,94.900134
19.000000,91.155780,7.197735,94.900134
20.000000,92.622888,4.939937,94.900134
21.000000,92.715880,5.621485,94.900134
22.000000,92.112899,5.666033,94.900134
23.000000,93.185523,3.505816,94.900134
24.000000,92.202630,5.314033,94.900134
25.000000,91.818662,5.714080,94.900134
26.000000,89.938895,10.133446,94.900134
27.000000,89.624870,9.644741,94.900134
28.000000,86.666220,14.008126,94.900134
29.000000,89.875874,10.491720,94.900134
