Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,-1.162155,6.749834,21.906250
1.000000,4.872371,10.486674,39.561921
2.000000,19.316124,8.788378,48.044163
3.000000,25.288405,6.294887,48.282972
4.000000,26.096340,6.956752,48.553263
5.000000,28.904035,8.526871,57.316420
6.000000,34.731984,11.681552,85.946267
7.000000,40.223295,10.655449,85.333573
8.000000,48.631976,11.553730,85.990119
9.000000,55.468091,11.621404,85.990119
10.000000,62.169095,12.797811,85.990119
11.000000,72.898369,11.812154,85.990119
12.000000,81.030753,7.495156,86.057040
13.000000,85.704203,0.273356,86.327846
14.000000,85.851502,0.177533,86.327846
15.000000,85.961882,0.136567,86.350119
16.000000,85.970029,0.204113,86.530119
17.000000,86.020069,0.226523,86.530119
18.000000,86.106566,0.231257,86.530119
19.000000,86.269977,0.131004,86.530119
20.000000,86.360378,0.064680,86.530119
21.000000,86.416001,0.085773,86.530119
22.000000,86.474919,0.075266,86.530119
23.000000,86.530119,0.000000,86.530119
24.000000,86.530119,0.000000,86.530119
25.000000,86.530119,0.000000,86.530119
26.000000,86.530119,0.000000,86.530119
27.000000,86.530119,0.000000,86.530119
28.000000,86.530119,0.000000,86.530119
29.000000,86.527719,0.011758,86.530119
