Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,4.926555,15.315910,39.179917
1.000000,17.422430,18.291856,75.013548
2.000000,35.505815,13.792527,94.852506
3.000000,43.880173,12.779185,94.852506
4.000000,50.878484,15.843071,94.852506
5.000000,56.551041,18.545738,94.900134
6.000000,62.277445,17.899429,94.900134
7.000000,65.554121,19.627907,94.900134
8.000000,73.396871,18.004174,94.900134
9.000000,82.349948,13.976952,94.900134
10.000000,85.447390,12.684691,94.900134
11.000000,86.926477,11.562519,94.900134
12.000000,87.744992,12.152443,94.900134
13.000000,87.242692,13.971744,94.900134
14.000000,86.788085,15.442220,94.900134
15.000000,88.944768,11.185400,94.900134
16.000000,89.434102,10.613191,94.900134
17.000000,89.442654,10.126189,94.900134
18.000000,90.727983,7.556221,94.900134
19.000000,91.939135,5.662473,94.900134
20.000000,93.042276,3.298353,94.900134
21.000000,93.124852,3.094791,94.900134
22.000000,93.163059,3.008914,94.900134
23.000000,93.168342,2.999941,94.900134
24.000000,93.190267,2.966241,94.900134
25.000000,93.159951,2.943851,94.900134
26.000000,93.429696,3.205643,94.900134
27.000000,92.363447,7.136211,94.900134
28.000000,92.918949,6.751787,94.900134
29.000000,94.142099,4.016135,94.900134
