Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,20.918986,18.778371,54.252497
1.000000,36.715807,7.837842,54.871358
2.000000,42.663675,5.964146,65.794377
3.000000,47.043726,2.777466,56.719392
4.000000,48.244449,2.459706,66.080118
5.000000,48.234508,2.360608,66.080710
6.000000,48.694744,3.459411,68.712755
7.000000,48.969911,4.019391,68.712755
8.000000,50.166229,5.239786,69.481481
9.000000,49.950290,4.597331,69.481481
10.000000,50.267545,4.528834,71.907892
11.000000,50.239514,5.061197,71.907892
12.000000,50.239645,4.529470,71.907892
13.000000,50.830702,4.918372,71.907892
14.000000,52.473637,5.843777,71.913284
15.000000,54.001102,6.462499,74.738228
16.000000,54.688856,6.149988,71.576969
17.000000,56.626353,6.511671,74.428670
18.000000,56.616399,6.403735,74.428670
19.000000,58.772852,5.235153,71.576969
20.000000,57.641253,5.748267,66.222318
21.000000,57.598586,5.064160,66.536112
22.000000,58.439856,4.247056,66.641249
23.000000,59.383171,3.840037,71.483202
24.000000,57.759693,3.953682,71.483202
25.000000,59.701681,3.636016,74.434320
26.000000,61.139314,3.394970,74.434320
27.000000,61.732517,3.285050,74.434320
28.000000,62.451790,3.449231,74.434320
29.000000,61.907185,3.510101,67.370939
