Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,1.610888,10.327533,57.340518
1.000000,13.553003,17.145712,65.626680
2.000000,24.815509,18.138780,57.629362
3.000000,37.384395,16.875382,85.563229
4.000000,44.365494,14.192891,75.575050
5.000000,52.040211,14.817207,86.976796
6.000000,61.438013,10.078977,86.976796
7.000000,64.199503,9.968111,86.976796
8.000000,65.569405,11.137314,86.976796
9.000000,68.689931,11.825826,89.672892
10.000000,70.280489,11.021129,89.672892
11.000000,72.644880,10.853914,89.672892
12.000000,74.541702,10.605272,89.672892
13.000000,76.195620,9.620876,89.072892
14.000000,77.976019,9.687070,89.072892
15.000000,78.406818,9.579388,89.312892
16.000000,79.799848,9.249892,89.625064
17.000000,80.160540,9.754335,89.745064
18.000000,81.581772,9.301302,89.745064
19.000000,82.500539,9.194322,89.745064
20.000000,82.579942,9.245330,89.745064
21.000000,83.678150,8.580882,89.745064
22.000000,84.209829,8.303724,89.745064
23.000000,81.428726,14.994952,89.745064
24.000000,82.677710,12.185532,89.745064
25.000000,82.572458,13.048152,89.745064
26.000000,85.328783,8.605850,89.745064
27.000000,86.228606,5.959115,89.745064
28.000000,88.376933,1.340906,89.745064
29.000000,88.116969,2.876453,89.745064
