Generation,Mean_Fitness,Std_Fitness,Best_Fitness
0.000000,14.665253,17.735515,85.991410
1.000000,33.870081,14.086914,85.991410
2.000000,39.989666,13.617063,86.391410
3.000000,51.063206,12.709805,86.391410
4.000000,58.593823,12.164166,89.993424
5.000000,68.218621,12.424177,89.993424
6.000000,72.702021,12.248350,89.993424
7.000000,80.630951,10.171153,90.823649
8.000000,86.394118,3.537646,90.823649
9.000000,87.639993,2.530594,90.823649
10.000000,88.735798,1.423451,91.529262
11.000000,88.937162,1.239778,89.993424
12.000000,88.917219,1.290218,90.393424
13.000000,88.788138,1.934898,89.993424
14.000000,89.102980,1.144098,90.070950
15.000000,89.371568,0.824613,92.254579
16.000000,89.565570,0.814490,92.254579
17.000000,89.777168,0.492169,92.254579
18.000000,89.924747,0.418218,92.254579
19.000000,89.991167,0.448296,92.254579
20.000000,90.144939,0.410221,92.254579
21.000000,89.925047,1.118303,92.254579
22.000000,90.333662,0.666467,92.254579
23.000000,90.459598,0.845387,92.254579
24.000000,90.633542,0.929469,92.254579
25.000000,90.979753,0.886079,92.254579
26.000000,91.017217,1.132929,92.254579
27.000000,91.186381,0.971273,92.254579
28.000000,91.084957,1.197002,92.254579
29.000000,90.912399,1.296990,92.254579
